"","OxyElectrode 1 Last (V)","OxyElectrode 1 Ave. (V)","OxyElectrode 1 Min. (V)","OxyElectrode 1 Max. (V)","OxyElectrode 2 Last (V)","OxyElectrode 2 Ave. (V)","OxyElectrode 2 Min. (V)","OxyElectrode 2 Max. (V)","OxyElectrode 3 Last (V)","OxyElectrode 3 Ave. (V)","OxyElectrode 3 Min. (V)","OxyElectrode 3 Max. (V)"
"186:21:13","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:21:14","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:21:15","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.58","0.58","0.58","0.58"
"186:21:16","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.58","0.58","0.58","0.58"
"186:21:17","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:21:18","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:21:19","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:20","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:21:21","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:21:22","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:23","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:21:24","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:21:25","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:21:26","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.58","0.58","0.58","0.58"
"186:21:27","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:21:28","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:21:29","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:30","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:21:31","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:21:32","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:33","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:21:34","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:21:35","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:21:36","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:37","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:21:38","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:21:39","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:40","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:21:41","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:21:42","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:43","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:21:44","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:21:45","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:46","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:47","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:21:48","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:21:49","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:50","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:21:51","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:21:52","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:53","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:21:54","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:21:55","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:56","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:21:57","0.51","0.51","0.51","0.51","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:21:58","0.51","0.51","0.51","0.51","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:21:59","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:22:00","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:22:01","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:22:02","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:22:03","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:22:04","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:22:05","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.60","0.60","0.60","0.60"
"186:22:06","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:22:07","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:22:08","0.52","0.52","0.52","0.52","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:22:09","0.51","0.51","0.51","0.51","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:22:10","0.51","0.51","0.51","0.51","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:22:11","0.51","0.51","0.51","0.51","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:22:12","0.50","0.50","0.50","0.50","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:22:13","0.50","0.50","0.50","0.50","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:22:14","0.51","0.51","0.51","0.51","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:22:15","0.51","0.51","0.51","0.51","0.40","0.40","0.40","0.40","0.58","0.58","0.58","0.58"
"186:22:16","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"186:22:17","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.58","0.58","0.58","0.58"
"186:22:18","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:22:19","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:22:20","0.52","0.52","0.52","0.52","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:22:21","0.52","0.52","0.52","0.52","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:22","0.52","0.52","0.52","0.52","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:22:23","0.52","0.52","0.52","0.52","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:22:24","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:22:25","0.53","0.53","0.53","0.53","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:22:26","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:22:27","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:22:28","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:22:29","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:22:30","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:31","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:22:32","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"186:22:33","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:34","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:35","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:22:36","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:22:37","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:38","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:22:39","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:22:40","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:41","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:22:42","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:43","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:44","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:22:45","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:22:46","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:47","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:22:48","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:22:49","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:50","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:22:51","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:22:52","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:22:53","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:22:54","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:22:55","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:22:56","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:22:57","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:22:58","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:22:59","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:00","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:01","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:02","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:23:03","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:23:04","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:05","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:23:06","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:23:07","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:08","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:23:09","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:23:10","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:11","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:12","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:23:13","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:14","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:15","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:16","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:17","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:18","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:19","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:20","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:21","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:22","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:23:23","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:23:24","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:25","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:23:26","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:23:27","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:28","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:23:29","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:23:30","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:31","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:32","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:33","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:23:34","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:35","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:36","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:23:37","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:23:38","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:39","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:23:40","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:23:41","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:42","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:43","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:44","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:45","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:46","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:47","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:23:48","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:49","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:50","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:23:51","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:52","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:53","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:23:54","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:55","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:23:56","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:23:57","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:23:58","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:23:59","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:24:00","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:24:01","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:24:02","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:24:03","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:24:04","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:24:05","0.52","0.52","0.52","0.52","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:24:06","0.52","0.52","0.52","0.52","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:24:07","0.52","0.52","0.52","0.52","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:24:08","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:24:09","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:24:10","0.52","0.52","0.52","0.52","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:24:11","0.52","0.52","0.52","0.52","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:24:12","0.52","0.52","0.52","0.52","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:24:13","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:24:14","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:24:15","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:24:16","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:24:17","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:24:18","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:24:19","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:24:20","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:24:21","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:24:22","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:24:23","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:24:24","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:24:25","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:24:26","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:24:27","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:24:28","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:24:29","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:24:30","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:24:31","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:24:32","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:24:33","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:24:34","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:24:35","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:24:36","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:24:37","0.53","0.53","0.53","0.53","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:24:38","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:24:39","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:24:40","0.53","0.53","0.53","0.53","0.42","0.42","0.42","0.42","0.61","0.61","0.61","0.61"
"186:24:41","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:24:42","0.53","0.53","0.53","0.53","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:24:43","0.53","0.53","0.53","0.53","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:24:44","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:24:45","0.53","0.53","0.53","0.53","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:24:46","0.53","0.53","0.53","0.53","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:24:47","0.53","0.53","0.53","0.53","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"186:24:48","0.53","0.53","0.53","0.53","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"186:24:49","0.53","0.53","0.53","0.53","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"186:24:50","0.53","0.53","0.53","0.53","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
