,,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
76:33:28,2955,49.25,0.686,0.768,0.628
76:33:29,2956,49.26666667,0.686,0.767,0.629
76:33:30,2957,49.28333333,0.685,0.768,0.629
76:33:31,2958,49.3,0.686,0.767,0.629
76:33:32,2959,49.31666667,0.687,0.766,0.628
76:33:33,2960,49.33333333,0.686,0.763,0.629
76:33:34,2961,49.35,0.684,0.765,0.628
76:33:35,2962,49.36666667,0.686,0.765,0.629
76:33:36,2963,49.38333333,0.686,0.766,0.628
76:33:37,2964,49.4,0.686,0.763,0.629
76:33:38,2965,49.41666667,0.685,0.766,0.629
76:33:39,2966,49.43333333,0.686,0.766,0.628
76:33:40,2967,49.45,0.686,0.766,0.628
76:33:41,2968,49.46666667,0.686,0.764,0.628
76:33:42,2969,49.48333333,0.685,0.766,0.629
76:33:43,2970,49.5,0.685,0.766,0.628
76:33:44,2971,49.51666667,0.686,0.767,0.628
76:33:45,2972,49.53333333,0.685,0.764,0.628
76:33:46,2973,49.55,0.684,0.765,0.629
76:33:47,2974,49.56666667,0.685,0.766,0.628
76:33:48,2975,49.58333333,0.685,0.766,0.629
76:33:49,2976,49.6,0.684,0.766,0.628
76:33:50,2977,49.61666667,0.685,0.767,0.629
76:33:51,2978,49.63333333,0.685,0.769,0.627
76:33:52,2979,49.65,0.685,0.767,0.628
76:33:53,2980,49.66666667,0.684,0.766,0.628
76:33:54,2981,49.68333333,0.685,0.768,0.629
76:33:55,2982,49.7,0.685,0.768,0.628
76:33:56,2983,49.71666667,0.685,0.766,0.628
76:33:57,2984,49.73333333,0.684,0.768,0.629
76:33:58,2985,49.75,0.685,0.768,0.628
76:33:59,2986,49.76666667,0.685,0.768,0.628
76:34:00,2987,49.78333333,0.684,0.767,0.628
76:34:01,2988,49.8,0.685,0.769,0.629
76:34:02,2989,49.81666667,0.686,0.769,0.628
76:34:03,2990,49.83333333,0.685,0.768,0.629
76:34:04,2991,49.85,0.684,0.768,0.628
76:34:05,2992,49.86666667,0.685,0.769,0.629
76:34:06,2993,49.88333333,0.685,0.769,0.627
76:34:07,2994,49.9,0.684,0.767,0.629
76:34:08,2995,49.91666667,0.684,0.768,0.628
76:34:09,2996,49.93333333,0.686,0.768,0.629
76:34:10,2997,49.95,0.684,0.768,0.628
76:34:11,2998,49.96666667,0.684,0.767,0.629
76:34:12,2999,49.98333333,0.684,0.769,0.628
76:34:13,3000,50,0.684,0.767,0.628
76:34:14,3001,50.01666667,0.683,0.767,0.628
76:34:15,3002,50.03333333,0.684,0.767,0.628
76:34:16,3003,50.05,0.684,0.768,0.628
76:34:17,3004,50.06666667,0.684,0.766,0.627
76:34:18,3005,50.08333333,0.683,0.767,0.628
76:34:19,3006,50.1,0.683,0.767,0.627
76:34:20,3007,50.11666667,0.684,0.768,0.627
76:34:21,3008,50.13333333,0.683,0.767,0.627
76:34:22,3009,50.15,0.683,0.767,0.628
76:34:23,3010,50.16666667,0.683,0.768,0.627
76:34:24,3011,50.18333333,0.684,0.767,0.627
76:34:25,3012,50.2,0.683,0.767,0.627
76:34:26,3013,50.21666667,0.683,0.767,0.628
76:34:27,3014,50.23333333,0.683,0.768,0.626
76:34:28,3015,50.25,0.683,0.766,0.627
76:34:29,3016,50.26666667,0.682,0.765,0.626
76:34:30,3017,50.28333333,0.684,0.765,0.627
76:34:31,3018,50.3,0.684,0.765,0.626
76:34:32,3019,50.31666667,0.683,0.762,0.626
76:34:33,3020,50.33333333,0.682,0.765,0.627
76:34:34,3021,50.35,0.683,0.765,0.626
76:34:35,3022,50.36666667,0.683,0.765,0.626
76:34:36,3023,50.38333333,0.682,0.763,0.627
76:34:37,3024,50.4,0.683,0.764,0.627
76:34:38,3025,50.41666667,0.683,0.763,0.625
76:34:39,3026,50.43333333,0.682,0.762,0.627
76:34:40,3027,50.45,0.682,0.763,0.625
76:34:41,3028,50.46666667,0.684,0.763,0.627
76:34:42,3029,50.48333333,0.682,0.762,0.625
76:34:43,3030,50.5,0.682,0.762,0.627
76:34:44,3031,50.51666667,0.682,0.764,0.625
76:34:45,3032,50.53333333,0.683,0.762,0.626
76:34:46,3033,50.55,0.682,0.762,0.626
76:34:47,3034,50.56666667,0.682,0.763,0.626
76:34:48,3035,50.58333333,0.682,0.764,0.626
76:34:49,3036,50.6,0.682,0.762,0.626
76:34:50,3037,50.61666667,0.681,0.763,0.626
76:34:51,3038,50.63333333,0.682,0.762,0.625
76:34:52,3039,50.65,0.682,0.762,0.626
76:34:53,3040,50.66666667,0.681,0.76,0.626
76:34:54,3041,50.68333333,0.681,0.762,0.627
76:34:55,3042,50.7,0.682,0.761,0.625
76:34:56,3043,50.71666667,0.681,0.76,0.626
76:34:57,3044,50.73333333,0.68,0.76,0.626
76:34:58,3045,50.75,0.682,0.761,0.627
76:34:59,3046,50.76666667,0.681,0.761,0.625
76:35:00,3047,50.78333333,0.681,0.76,0.626
76:35:01,3048,50.8,0.681,0.762,0.625
76:35:02,3049,50.81666667,0.682,0.761,0.626
76:35:03,3050,50.83333333,0.681,0.761,0.625
76:35:04,3051,50.85,0.681,0.759,0.626
76:35:05,3052,50.86666667,0.68,0.761,0.626
76:35:06,3053,50.88333333,0.681,0.76,0.626
76:35:07,3054,50.9,0.68,0.76,0.626
76:35:08,3055,50.91666667,0.68,0.761,0.626
76:35:09,3056,50.93333333,0.68,0.762,0.625
76:35:10,3057,50.95,0.681,0.761,0.625
76:35:11,3058,50.96666667,0.681,0.761,0.626
76:35:12,3059,50.98333333,0.68,0.76,0.625
76:35:13,3060,51,0.681,0.761,0.625
76:35:14,3061,51.01666667,0.681,0.761,0.625
76:35:15,3062,51.03333333,0.681,0.759,0.626
76:35:16,3063,51.05,0.679,0.76,0.625
76:35:17,3064,51.06666667,0.681,0.761,0.625
76:35:18,3065,51.08333333,0.681,0.761,0.625
76:35:19,3066,51.1,0.681,0.759,0.625
76:35:20,3067,51.11666667,0.679,0.76,0.625
76:35:21,3068,51.13333333,0.681,0.76,0.626
76:35:22,3069,51.15,0.681,0.762,0.625
76:35:23,3070,51.16666667,0.68,0.76,0.625
76:35:24,3071,51.18333333,0.679,0.762,0.625
76:35:25,3072,51.2,0.68,0.763,0.625
76:35:26,3073,51.21666667,0.68,0.764,0.625
76:35:27,3074,51.23333333,0.68,0.762,0.624
76:35:28,3075,51.25,0.679,0.763,0.625
76:35:29,3076,51.26666667,0.68,0.763,0.624
76:35:30,3077,51.28333333,0.68,0.764,0.625
76:35:31,3078,51.3,0.679,0.763,0.624
76:35:32,3079,51.31666667,0.678,0.762,0.625
76:35:33,3080,51.33333333,0.679,0.764,0.624
76:35:34,3081,51.35,0.68,0.765,0.625
76:35:35,3082,51.36666667,0.679,0.765,0.624
76:35:36,3083,51.38333333,0.679,0.764,0.625
76:35:37,3084,51.4,0.679,0.766,0.624
76:35:38,3085,51.41666667,0.68,0.765,0.625
76:35:39,3086,51.43333333,0.679,0.765,0.624
76:35:40,3087,51.45,0.679,0.763,0.625
76:35:41,3088,51.46666667,0.678,0.765,0.625
76:35:42,3089,51.48333333,0.679,0.765,0.624
76:35:43,3090,51.5,0.679,0.765,0.624
76:35:44,3091,51.51666667,0.679,0.764,0.624
76:35:45,3092,51.53333333,0.678,0.764,0.625
76:35:46,3093,51.55,0.679,0.765,0.624
76:35:47,3094,51.56666667,0.679,0.765,0.625
76:35:48,3095,51.58333333,0.679,0.764,0.624
76:35:49,3096,51.6,0.679,0.764,0.625
76:35:50,3097,51.61666667,0.678,0.764,0.624
76:35:51,3098,51.63333333,0.679,0.765,0.625
76:35:52,3099,51.65,0.679,0.764,0.624
76:35:53,3100,51.66666667,0.679,0.763,0.624
76:35:54,3101,51.68333333,0.678,0.764,0.623
76:35:55,3102,51.7,0.679,0.764,0.625
76:35:56,3103,51.71666667,0.678,0.765,0.624
76:35:57,3104,51.73333333,0.679,0.763,0.624
76:35:58,3105,51.75,0.678,0.763,0.624
76:35:59,3106,51.76666667,0.678,0.763,0.624
76:36:00,3107,51.78333333,0.678,0.764,0.623
76:36:01,3108,51.8,0.679,0.762,0.623
76:36:02,3109,51.81666667,0.677,0.762,0.624
76:36:03,3110,51.83333333,0.677,0.762,0.624
76:36:04,3111,51.85,0.678,0.764,0.624
76:36:05,3112,51.86666667,0.678,0.764,0.623
76:36:06,3113,51.88333333,0.678,0.764,0.624
76:36:07,3114,51.9,0.677,0.763,0.623
76:36:08,3115,51.91666667,0.677,0.763,0.624
76:36:09,3116,51.93333333,0.677,0.764,0.623
76:36:10,3117,51.95,0.678,0.764,0.623
76:36:11,3118,51.96666667,0.677,0.764,0.623
76:36:12,3119,51.98333333,0.677,0.764,0.624
76:36:13,3120,52,0.677,0.765,0.623
76:36:14,3121,52.01666667,0.679,0.764,0.624
76:36:15,3122,52.03333333,0.677,0.765,0.623
76:36:16,3123,52.05,0.677,0.763,0.623
76:36:17,3124,52.06666667,0.677,0.765,0.623
76:36:18,3125,52.08333333,0.678,0.764,0.623
76:36:19,3126,52.1,0.677,0.763,0.624
76:36:20,3127,52.11666667,0.677,0.762,0.623
76:36:21,3128,52.13333333,0.677,0.763,0.623
76:36:22,3129,52.15,0.677,0.762,0.622
76:36:23,3130,52.16666667,0.677,0.761,0.623
76:36:24,3131,52.18333333,0.676,0.759,0.622
76:36:25,3132,52.2,0.676,0.76,0.623
76:36:26,3133,52.21666667,0.677,0.76,0.621
76:36:27,3134,52.23333333,0.677,0.76,0.622
76:36:28,3135,52.25,0.676,0.759,0.622
76:36:29,3136,52.26666667,0.676,0.759,0.623
76:36:30,3137,52.28333333,0.676,0.761,0.622
76:36:31,3138,52.3,0.677,0.76,0.622
76:36:32,3139,52.31666667,0.676,0.759,0.622
76:36:33,3140,52.33333333,0.676,0.758,0.623
76:36:34,3141,52.35,0.676,0.761,0.622
76:36:35,3142,52.36666667,0.677,0.759,0.622
76:36:36,3143,52.38333333,0.676,0.759,0.622
76:36:37,3144,52.4,0.675,0.757,0.622
76:36:38,3145,52.41666667,0.676,0.759,0.622
76:36:39,3146,52.43333333,0.676,0.759,0.622
76:36:40,3147,52.45,0.676,0.758,0.623
76:36:41,3148,52.46666667,0.675,0.758,0.621
76:36:42,3149,52.48333333,0.675,0.759,0.623
76:36:43,3150,52.5,0.676,0.759,0.621
76:36:44,3151,52.51666667,0.677,0.759,0.623
76:36:45,3152,52.53333333,0.675,0.759,0.621
76:36:46,3153,52.55,0.675,0.758,0.623
76:36:47,3154,52.56666667,0.675,0.761,0.622
76:36:48,3155,52.58333333,0.676,0.76,0.622
76:36:49,3156,52.6,0.675,0.759,0.621
76:36:50,3157,52.61666667,0.676,0.757,0.622
76:36:51,3158,52.63333333,0.674,0.757,0.622
76:36:52,3159,52.65,0.676,0.758,0.622
76:36:53,3160,52.66666667,0.675,0.76,0.621
76:36:54,3161,52.68333333,0.676,0.758,0.622
76:36:55,3162,52.7,0.675,0.758,0.622
76:36:56,3163,52.71666667,0.674,0.759,0.622
76:36:57,3164,52.73333333,0.675,0.761,0.622
76:36:58,3165,52.75,0.676,0.761,0.621
76:36:59,3166,52.76666667,0.675,0.761,0.622
76:37:00,3167,52.78333333,0.674,0.761,0.621
76:37:01,3168,52.8,0.675,0.762,0.622
76:37:02,3169,52.81666667,0.675,0.763,0.621
76:37:03,3170,52.83333333,0.676,0.762,0.622
76:37:04,3171,52.85,0.675,0.762,0.621
76:37:05,3172,52.86666667,0.675,0.761,0.622
76:37:06,3173,52.88333333,0.675,0.764,0.621
76:37:07,3174,52.9,0.676,0.763,0.622
76:37:08,3175,52.91666667,0.675,0.764,0.621
76:37:09,3176,52.93333333,0.675,0.762,0.622
76:37:10,3177,52.95,0.674,0.763,0.621
76:37:11,3178,52.96666667,0.675,0.763,0.621
76:37:12,3179,52.98333333,0.675,0.764,0.621
76:37:13,3180,53,0.675,0.762,0.621
76:37:14,3181,53.01666667,0.674,0.762,0.621
76:37:15,3182,53.03333333,0.675,0.763,0.62
76:37:16,3183,53.05,0.675,0.763,0.621
76:37:17,3184,53.06666667,0.675,0.763,0.62
76:37:18,3185,53.08333333,0.675,0.762,0.622
76:37:19,3186,53.1,0.673,0.763,0.621
76:37:20,3187,53.11666667,0.675,0.764,0.622
76:37:21,3188,53.13333333,0.675,0.765,0.62
76:37:22,3189,53.15,0.675,0.764,0.621
76:37:23,3190,53.16666667,0.674,0.764,0.62
76:37:24,3191,53.18333333,0.674,0.764,0.621
76:37:25,3192,53.2,0.674,0.765,0.62
76:37:26,3193,53.21666667,0.675,0.763,0.621
76:37:27,3194,53.23333333,0.673,0.764,0.62
76:37:28,3195,53.25,0.674,0.762,0.621
76:37:29,3196,53.26666667,0.672,0.765,0.621
76:37:30,3197,53.28333333,0.674,0.764,0.62
76:37:31,3198,53.3,0.674,0.765,0.621
76:37:32,3199,53.31666667,0.674,0.763,0.62
76:37:33,3200,53.33333333,0.673,0.763,0.621
76:37:34,3201,53.35,0.673,0.764,0.62
76:37:35,3202,53.36666667,0.674,0.764,0.621
76:37:36,3203,53.38333333,0.674,0.764,0.62
76:37:37,3204,53.4,0.673,0.763,0.621
76:37:38,3205,53.41666667,0.672,0.763,0.619
76:37:39,3206,53.43333333,0.673,0.763,0.621
76:37:40,3207,53.45,0.673,0.764,0.619
76:37:41,3208,53.46666667,0.673,0.763,0.62
76:37:42,3209,53.48333333,0.673,0.764,0.619
76:37:43,3210,53.5,0.673,0.762,0.62
76:37:44,3211,53.51666667,0.671,0.764,0.62
76:37:45,3212,53.53333333,0.673,0.762,0.62
76:37:46,3213,53.55,0.673,0.763,0.619
76:37:47,3214,53.56666667,0.673,0.761,0.619
76:37:48,3215,53.58333333,0.672,0.761,0.62
76:37:49,3216,53.6,0.671,0.759,0.619
76:37:50,3217,53.61666667,0.672,0.76,0.62
76:37:51,3218,53.63333333,0.672,0.76,0.619
76:37:52,3219,53.65,0.672,0.76,0.619
76:37:53,3220,53.66666667,0.672,0.76,0.619
76:37:54,3221,53.68333333,0.671,0.76,0.62
76:37:55,3222,53.7,0.671,0.761,0.619
76:37:56,3223,53.71666667,0.672,0.76,0.62
76:37:57,3224,53.73333333,0.672,0.76,0.618
76:37:58,3225,53.75,0.672,0.759,0.619
76:37:59,3226,53.76666667,0.67,0.759,0.618
76:38:00,3227,53.78333333,0.671,0.759,0.619
76:38:01,3228,53.8,0.671,0.76,0.618
76:38:02,3229,53.81666667,0.672,0.757,0.618
76:38:03,3230,53.83333333,0.67,0.757,0.618
76:38:04,3231,53.85,0.67,0.757,0.618
76:38:05,3232,53.86666667,0.671,0.759,0.618
76:38:06,3233,53.88333333,0.672,0.757,0.618
76:38:07,3234,53.9,0.671,0.756,0.619
76:38:08,3235,53.91666667,0.67,0.755,0.617
76:38:09,3236,53.93333333,0.67,0.756,0.618
76:38:10,3237,53.95,0.67,0.756,0.617
76:38:11,3238,53.96666667,0.671,0.756,0.618
76:38:12,3239,53.98333333,0.67,0.755,0.617
76:38:13,3240,54,0.67,0.754,0.618
76:38:14,3241,54.01666667,0.669,0.754,0.617
76:38:15,3242,54.03333333,0.67,0.755,0.618
76:38:16,3243,54.05,0.67,0.756,0.617
76:38:17,3244,54.06666667,0.671,0.755,0.618
76:38:18,3245,54.08333333,0.67,0.755,0.617
76:38:19,3246,54.1,0.67,0.755,0.618
76:38:20,3247,54.11666667,0.669,0.756,0.617
76:38:21,3248,54.13333333,0.67,0.755,0.617
76:38:22,3249,54.15,0.669,0.756,0.617
76:38:23,3250,54.16666667,0.669,0.754,0.617
76:38:24,3251,54.18333333,0.668,0.756,0.617
76:38:25,3252,54.2,0.669,0.757,0.617
76:38:26,3253,54.21666667,0.669,0.758,0.617
76:38:27,3254,54.23333333,0.67,0.758,0.617
76:38:28,3255,54.25,0.669,0.757,0.618
76:38:29,3256,54.26666667,0.669,0.756,0.617
76:38:30,3257,54.28333333,0.668,0.758,0.618
76:38:31,3258,54.3,0.669,0.758,0.617
76:38:32,3259,54.31666667,0.669,0.758,0.618
76:38:33,3260,54.33333333,0.669,0.756,0.616
76:38:34,3261,54.35,0.669,0.755,0.617
76:38:35,3262,54.36666667,0.667,0.757,0.616
76:38:36,3263,54.38333333,0.669,0.757,0.617
76:38:37,3264,54.4,0.668,0.758,0.616
76:38:38,3265,54.41666667,0.669,0.756,0.616
76:38:39,3266,54.43333333,0.668,0.756,0.617
76:38:40,3267,54.45,0.668,0.757,0.616
76:38:41,3268,54.46666667,0.668,0.758,0.616
76:38:42,3269,54.48333333,0.668,0.757,0.616
76:38:43,3270,54.5,0.668,0.757,0.617
76:38:44,3271,54.51666667,0.668,0.755,0.616
76:38:45,3272,54.53333333,0.667,0.756,0.617
76:38:46,3273,54.55,0.668,0.757,0.616
76:38:47,3274,54.56666667,0.668,0.758,0.617
76:38:48,3275,54.58333333,0.668,0.757,0.616
76:38:49,3276,54.6,0.668,0.756,0.617
76:38:50,3277,54.61666667,0.667,0.755,0.615
76:38:51,3278,54.63333333,0.666,0.756,0.616
76:38:52,3279,54.65,0.667,0.757,0.615
76:38:53,3280,54.66666667,0.668,0.756,0.616
76:38:54,3281,54.68333333,0.667,0.756,0.615
76:38:55,3282,54.7,0.667,0.755,0.616
76:38:56,3283,54.71666667,0.666,0.756,0.615
76:38:57,3284,54.73333333,0.667,0.756,0.616
76:38:58,3285,54.75,0.667,0.757,0.615
76:38:59,3286,54.76666667,0.667,0.756,0.616
76:39:00,3287,54.78333333,0.667,0.756,0.616
76:39:01,3288,54.8,0.666,0.754,0.615
76:39:02,3289,54.81666667,0.665,0.756,0.616
76:39:03,3290,54.83333333,0.666,0.756,0.615
76:39:04,3291,54.85,0.666,0.756,0.616
76:39:05,3292,54.86666667,0.666,0.756,0.615
76:39:06,3293,54.88333333,0.666,0.755,0.616
76:39:07,3294,54.9,0.665,0.755,0.615
76:39:08,3295,54.91666667,0.665,0.755,0.616
76:39:09,3296,54.93333333,0.665,0.757,0.615
76:39:10,3297,54.95,0.666,0.756,0.616
76:39:11,3298,54.96666667,0.666,0.756,0.614
76:39:12,3299,54.98333333,0.666,0.754,0.615
76:39:13,3300,55,0.665,0.754,0.615
76:39:14,3301,55.01666667,0.665,0.753,0.614
76:39:15,3302,55.03333333,0.665,0.755,0.614
76:39:16,3303,55.05,0.665,0.754,0.614
76:39:17,3304,55.06666667,0.665,0.754,0.614
76:39:18,3305,55.08333333,0.665,0.753,0.614
76:39:19,3306,55.1,0.664,0.753,0.615
76:39:20,3307,55.11666667,0.664,0.753,0.614
76:39:21,3308,55.13333333,0.665,0.753,0.615
76:39:22,3309,55.15,0.665,0.752,0.613
76:39:23,3310,55.16666667,0.665,0.752,0.614
76:39:24,3311,55.18333333,0.664,0.751,0.613
76:39:25,3312,55.2,0.664,0.751,0.614
76:39:26,3313,55.21666667,0.663,0.752,0.613
76:39:27,3314,55.23333333,0.665,0.752,0.614
76:39:28,3315,55.25,0.664,0.753,0.613
76:39:29,3316,55.26666667,0.664,0.753,0.613
76:39:30,3317,55.28333333,0.663,0.753,0.613
76:39:31,3318,55.3,0.663,0.751,0.613
76:39:32,3319,55.31666667,0.662,0.752,0.613
76:39:33,3320,55.33333333,0.664,0.751,0.613
76:39:34,3321,55.35,0.664,0.752,0.613
76:39:35,3322,55.36666667,0.664,0.751,0.613
76:39:36,3323,55.38333333,0.663,0.751,0.614
76:39:37,3324,55.4,0.662,0.75,0.613
76:39:38,3325,55.41666667,0.662,0.751,0.614
76:39:39,3326,55.43333333,0.663,0.751,0.613
76:39:40,3327,55.45,0.664,0.751,0.614
76:39:41,3328,55.46666667,0.663,0.75,0.613
76:39:42,3329,55.48333333,0.663,0.749,0.614
76:39:43,3330,55.5,0.662,0.749,0.612
76:39:44,3331,55.51666667,0.662,0.751,0.613
76:39:45,3332,55.53333333,0.663,0.752,0.612
76:39:46,3333,55.55,0.663,0.752,0.613
76:39:47,3334,55.56666667,0.663,0.752,0.612
76:39:48,3335,55.58333333,0.663,0.749,0.613
76:39:49,3336,55.6,0.661,0.75,0.612
76:39:50,3337,55.61666667,0.662,0.75,0.612
76:39:51,3338,55.63333333,0.662,0.75,0.612
76:39:52,3339,55.65,0.663,0.749,0.612
76:39:53,3340,55.66666667,0.662,0.749,0.613
76:39:54,3341,55.68333333,0.662,0.748,0.612
76:39:55,3342,55.7,0.661,0.75,0.613
76:39:56,3343,55.71666667,0.662,0.75,0.611
76:39:57,3344,55.73333333,0.663,0.75,0.612
76:39:58,3345,55.75,0.662,0.749,0.611
76:39:59,3346,55.76666667,0.661,0.749,0.612
76:40:00,3347,55.78333333,0.661,0.75,0.612
76:40:01,3348,55.8,0.662,0.75,0.612
76:40:02,3349,55.81666667,0.662,0.75,0.611
76:40:03,3350,55.83333333,0.662,0.749,0.612
76:40:04,3351,55.85,0.661,0.748,0.611
76:40:05,3352,55.86666667,0.66,0.748,0.612
76:40:06,3353,55.88333333,0.66,0.751,0.611
76:40:07,3354,55.9,0.661,0.75,0.611
76:40:08,3355,55.91666667,0.661,0.75,0.61
76:40:09,3356,55.93333333,0.661,0.748,0.61
76:40:10,3357,55.95,0.66,0.748,0.611
76:40:11,3358,55.96666667,0.66,0.747,0.611
76:40:12,3359,55.98333333,0.66,0.749,0.611
76:40:13,3360,56,0.661,0.749,0.61
76:40:14,3361,56.01666667,0.661,0.75,0.611
76:40:15,3362,56.03333333,0.66,0.749,0.61
76:40:16,3363,56.05,0.66,0.749,0.611
76:40:17,3364,56.06666667,0.659,0.75,0.61
76:40:18,3365,56.08333333,0.661,0.75,0.611
76:40:19,3366,56.1,0.66,0.751,0.61
76:40:20,3367,56.11666667,0.661,0.75,0.61
76:40:21,3368,56.13333333,0.659,0.749,0.61
76:40:22,3369,56.15,0.659,0.748,0.611
76:40:23,3370,56.16666667,0.659,0.749,0.61
76:40:24,3371,56.18333333,0.66,0.749,0.61
76:40:25,3372,56.2,0.659,0.75,0.61
76:40:26,3373,56.21666667,0.659,0.748,0.611
76:40:27,3374,56.23333333,0.658,0.749,0.61
76:40:28,3375,56.25,0.659,0.749,0.61
76:40:29,3376,56.26666667,0.659,0.75,0.61
76:40:30,3377,56.28333333,0.66,0.749,0.61
76:40:31,3378,56.3,0.659,0.748,0.61
76:40:32,3379,56.31666667,0.658,0.747,0.609
76:40:33,3380,56.33333333,0.658,0.749,0.611
76:40:34,3381,56.35,0.659,0.749,0.609
76:40:35,3382,56.36666667,0.659,0.748,0.61
76:40:36,3383,56.38333333,0.659,0.747,0.609
76:40:37,3384,56.4,0.659,0.746,0.61
76:40:38,3385,56.41666667,0.657,0.747,0.609
76:40:39,3386,56.43333333,0.659,0.747,0.609
76:40:40,3387,56.45,0.658,0.748,0.608
76:40:41,3388,56.46666667,0.659,0.747,0.609
76:40:42,3389,56.48333333,0.658,0.748,0.608
76:40:43,3390,56.5,0.658,0.745,0.609
76:40:44,3391,56.51666667,0.657,0.745,0.609
76:40:45,3392,56.53333333,0.658,0.745,0.608
76:40:46,3393,56.55,0.658,0.747,0.608
76:40:47,3394,56.56666667,0.658,0.746,0.609
76:40:48,3395,56.58333333,0.658,0.746,0.609
76:40:49,3396,56.6,0.657,0.745,0.608
76:40:50,3397,56.61666667,0.657,0.746,0.609
76:40:51,3398,56.63333333,0.657,0.746,0.608
76:40:52,3399,56.65,0.658,0.747,0.609
76:40:53,3400,56.66666667,0.657,0.747,0.608
76:40:54,3401,56.68333333,0.658,0.746,0.608
76:40:55,3402,56.7,0.656,0.747,0.607
76:40:56,3403,56.71666667,0.656,0.746,0.608
76:40:57,3404,56.73333333,0.656,0.748,0.607
76:40:58,3405,56.75,0.657,0.747,0.608
76:40:59,3406,56.76666667,0.656,0.747,0.607
76:41:00,3407,56.78333333,0.657,0.745,0.607
76:41:01,3408,56.8,0.656,0.745,0.607
76:41:02,3409,56.81666667,0.656,0.745,0.608
76:41:03,3410,56.83333333,0.656,0.747,0.607
76:41:04,3411,56.85,0.657,0.747,0.607
76:41:05,3412,56.86666667,0.657,0.747,0.607
76:41:06,3413,56.88333333,0.657,0.746,0.607
76:41:07,3414,56.9,0.657,0.746,0.608
76:41:08,3415,56.91666667,0.656,0.746,0.607
76:41:09,3416,56.93333333,0.657,0.747,0.607
76:41:10,3417,56.95,0.657,0.747,0.606
76:41:11,3418,56.96666667,0.657,0.747,0.607
76:41:12,3419,56.98333333,0.656,0.746,0.606
76:41:13,3420,57,0.656,0.746,0.607
76:41:14,3421,57.01666667,0.655,0.748,0.607
76:41:15,3422,57.03333333,0.657,0.747,0.607
76:41:16,3423,57.05,0.656,0.748,0.606
76:41:17,3424,57.06666667,0.656,0.746,0.607
76:41:18,3425,57.08333333,0.656,0.746,0.607
76:41:19,3426,57.1,0.655,0.746,0.607
76:41:20,3427,57.11666667,0.655,0.747,0.606
76:41:21,3428,57.13333333,0.656,0.746,0.606
76:41:22,3429,57.15,0.656,0.746,0.607
76:41:23,3430,57.16666667,0.656,0.744,0.606
76:41:24,3431,57.18333333,0.655,0.745,0.607
76:41:25,3432,57.2,0.655,0.746,0.606
76:41:26,3433,57.21666667,0.656,0.747,0.607
76:41:27,3434,57.23333333,0.655,0.746,0.606
76:41:28,3435,57.25,0.655,0.746,0.607
76:41:29,3436,57.26666667,0.654,0.746,0.605
76:41:30,3437,57.28333333,0.655,0.746,0.607
76:41:31,3438,57.3,0.655,0.747,0.605
76:41:32,3439,57.31666667,0.656,0.746,0.607
76:41:33,3440,57.33333333,0.655,0.746,0.606
76:41:34,3441,57.35,0.654,0.744,0.606
76:41:35,3442,57.36666667,0.653,0.745,0.606
76:41:36,3443,57.38333333,0.655,0.744,0.606
76:41:37,3444,57.4,0.654,0.745,0.605
76:41:38,3445,57.41666667,0.655,0.744,0.605
76:41:39,3446,57.43333333,0.654,0.744,0.606
76:41:40,3447,57.45,0.653,0.745,0.606
76:41:41,3448,57.46666667,0.654,0.746,0.606
76:41:42,3449,57.48333333,0.655,0.746,0.605
76:41:43,3450,57.5,0.654,0.745,0.606
76:41:44,3451,57.51666667,0.653,0.743,0.605
76:41:45,3452,57.53333333,0.653,0.744,0.606
76:41:46,3453,57.55,0.654,0.745,0.605
76:41:47,3454,57.56666667,0.654,0.744,0.606
76:41:48,3455,57.58333333,0.654,0.744,0.604
76:41:49,3456,57.6,0.654,0.742,0.606
76:41:50,3457,57.61666667,0.652,0.742,0.605
76:41:51,3458,57.63333333,0.653,0.743,0.606
76:41:52,3459,57.65,0.653,0.744,0.604
76:41:53,3460,57.66666667,0.654,0.743,0.606
76:41:54,3461,57.68333333,0.653,0.743,0.605
76:41:55,3462,57.7,0.652,0.741,0.605
76:41:56,3463,57.71666667,0.652,0.744,0.605
76:41:57,3464,57.73333333,0.653,0.743,0.604
76:41:58,3465,57.75,0.653,0.744,0.604
76:41:59,3466,57.76666667,0.652,0.743,0.604
76:42:00,3467,57.78333333,0.652,0.742,0.605
76:42:01,3468,57.8,0.652,0.743,0.604
76:42:02,3469,57.81666667,0.653,0.744,0.605
76:42:03,3470,57.83333333,0.653,0.744,0.604
76:42:04,3471,57.85,0.653,0.742,0.605
76:42:05,3472,57.86666667,0.651,0.742,0.603
76:42:06,3473,57.88333333,0.652,0.743,0.605
76:42:07,3474,57.9,0.652,0.744,0.603
76:42:08,3475,57.91666667,0.652,0.743,0.604
76:42:09,3476,57.93333333,0.652,0.743,0.603
76:42:10,3477,57.95,0.652,0.741,0.604
76:42:11,3478,57.96666667,0.65,0.741,0.604
76:42:12,3479,57.98333333,0.652,0.742,0.603
76:42:13,3480,58,0.651,0.743,0.603
76:42:14,3481,58.01666667,0.652,0.741,0.603
76:42:15,3482,58.03333333,0.651,0.741,0.604
76:42:16,3483,58.05,0.65,0.741,0.603
