"","OxyElectrode 1 Last (V)","OxyElectrode 1 Ave. (V)","OxyElectrode 1 Min. (V)","OxyElectrode 1 Max. (V)","OxyElectrode 2 Last (V)","OxyElectrode 2 Ave. (V)","OxyElectrode 2 Min. (V)","OxyElectrode 2 Max. (V)","OxyElectrode 3 Last (V)","OxyElectrode 3 Ave. (V)","OxyElectrode 3 Min. (V)","OxyElectrode 3 Max. (V)"
"163:58:44","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"163:58:45","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:58:46","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:58:47","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:58:48","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:58:49","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"163:58:50","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:58:51","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:58:52","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:58:53","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:58:54","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"163:58:55","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:58:56","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:58:57","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:58:58","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:58:59","0.65","0.65","0.65","0.65","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:00","0.65","0.65","0.65","0.65","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:01","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:59:02","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:03","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:59:04","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:05","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"163:59:06","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:07","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:08","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:09","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:10","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:11","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:12","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:13","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:14","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:59:15","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:16","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:17","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:59:18","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:19","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:20","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:21","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:22","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:23","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:24","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:25","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:59:26","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:27","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:28","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:59:29","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:30","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:31","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:32","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:33","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:34","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:35","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.54","0.54","0.54","0.54"
"163:59:36","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:37","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:38","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:39","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:40","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:41","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:42","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:59:43","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:44","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:45","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:59:46","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:47","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:48","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:49","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:50","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:51","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:52","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.54","0.54","0.54","0.54"
"163:59:53","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.55","0.55","0.55","0.55"
"163:59:54","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:55","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"163:59:56","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"163:59:57","0.65","0.65","0.65","0.65","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"163:59:58","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"163:59:59","0.65","0.65","0.65","0.65","0.42","0.42","0.42","0.42","0.54","0.54","0.54","0.54"
"164:00:00","0.65","0.65","0.65","0.65","0.42","0.42","0.42","0.42","0.56","0.56","0.56","0.56"
"164:00:01","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"164:00:02","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"164:00:03","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:04","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:05","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:06","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:07","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"164:00:08","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"164:00:09","0.66","0.66","0.66","0.66","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:00:10","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:11","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:12","0.66","0.66","0.66","0.66","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:13","0.66","0.66","0.66","0.66","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"164:00:14","0.66","0.66","0.66","0.66","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"164:00:15","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:16","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:17","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:18","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:19","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:20","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"164:00:21","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:22","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:23","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:24","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:25","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:26","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:27","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:28","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:29","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:30","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:31","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:00:32","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:33","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:34","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:35","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:36","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:37","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:00:38","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:39","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:40","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:41","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:42","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:43","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:00:44","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:45","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:46","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:47","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:48","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:49","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:00:50","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:51","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:00:52","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:53","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:54","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:00:55","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:00:56","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:57","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:00:58","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:00:59","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:00","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:01","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:02","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:03","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:04","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:05","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:06","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:07","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:08","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:09","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:10","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:11","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:12","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:13","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:14","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:15","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:16","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:17","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:18","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:19","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:20","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:21","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.53","0.53","0.53","0.53"
"164:01:22","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:23","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:24","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:25","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:26","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:27","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:28","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:29","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:30","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:31","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:32","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:33","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:34","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:35","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:36","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.53","0.53","0.53","0.53"
"164:01:37","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:38","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:39","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:40","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:41","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:42","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:43","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.53","0.53","0.53","0.53"
"164:01:44","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:45","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:46","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:47","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:48","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:49","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:50","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.53","0.53","0.53","0.53"
"164:01:51","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:52","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:53","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:01:54","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:01:55","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:01:56","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.53","0.53","0.53","0.53"
"164:01:57","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.53","0.53","0.53","0.53"
"164:01:58","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:01:59","0.65","0.65","0.65","0.65","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:02:00","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"164:02:01","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:02:02","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:02:03","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.54","0.54","0.54","0.54"
"164:02:04","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.53","0.53","0.53","0.53"
"164:02:05","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.53","0.53","0.53","0.53"
"164:02:06","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"164:02:07","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:02:08","0.64","0.64","0.64","0.64","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"164:02:09","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"164:02:10","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"164:02:11","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.53","0.53","0.53","0.53"
"164:02:12","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.53","0.53","0.53","0.53"
"164:02:13","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"164:02:14","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"164:02:15","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"164:02:16","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"164:02:17","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"164:02:18","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
"164:02:19","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.53","0.53","0.53","0.53"
"164:02:20","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.53","0.53","0.53","0.53"
"164:02:21","0.64","0.64","0.64","0.64","0.40","0.40","0.40","0.40","0.54","0.54","0.54","0.54"
